Time,Throttle,RPM,Thrust,Fuel
0,22.58,4329,3.14,503.17
0.09,22.58,4352,3.18,503.26
0.17,22.58,4329,3.21,504.15
0.26,22.58,4349,3.2,503.73
0.35,22.58,4379,3.19,504.75
0.44,22.58,4379,3.21,505.1
0.53,22.58,4372,3.23,503.75
0.61,22.58,4301,3.19,503.2
0.7,22.58,4298,3.17,503.66
0.79,22.58,4250,3.14,504.85
0.88,22.58,4349,3.12,503.58
0.97,22.58,4326,3.17,503.58
1.05,22.58,4379,3.19,503.03
1.14,22.58,4393,3.24,504.1
1.23,22.58,4385,3.26,503.36
1.32,22.58,4337,3.25,502.85
1.4,22.58,4360,3.22,504.81
1.49,22.58,4373,3.23,504.71
1.58,22.58,4405,3.25,504.97
1.67,22.58,4369,3.26,504.71
1.75,22.58,4390,3.24,505.7
1.84,22.58,4405,3.23,506.11
1.93,22.58,4390,3.23,505.79
2.02,22.58,4321,3.22,502.27
2.11,22.58,4334,3.19,502.67
2.19,22.58,4296,3.15,504.7
2.28,22.58,4369,3.13,504.21
2.37,22.58,4307,3.18,503.99
2.46,22.58,4267,3.14,504.23
2.55,22.58,4367,3.1,505.54
2.63,22.58,4402,3.17,504.12
2.72,22.58,4382,3.23,503.17
2.81,22.58,4405,3.22,503.15
2.9,22.58,4399,3.22,504.75
2.99,22.58,4393,3.22,504.24
3.07,22.58,4321,3.18,503.39
3.16,22.58,4330,3.13,504.71
3.25,22.58,4349,3.14,503.19
3.34,22.58,4368,3.19,504.81
3.43,22.58,4365,3.22,503.68
3.51,22.58,4399,3.19,504.04
3.6,22.58,4379,3.21,504.09
3.69,22.58,4364,3.23,503.94
3.78,22.58,4399,3.23,504.18
3.86,22.58,4376,3.22,502.73
3.95,22.58,4357,3.19,502.82
4.04,22.58,4419,3.2,503.15
4.13,22.58,4405,3.25,502.54
4.22,22.58,4355,3.24,502.04
4.3,22.58,4312,3.17,501.35
4.39,22.58,4304,3.1,501.55
4.48,22.58,4338,3.09,503.05
4.57,22.58,4343,3.13,504.69
4.66,22.58,4390,3.15,504.29
4.74,22.58,4324,3.16,502.91
4.83,22.58,4358,3.13,502.47
4.92,22.58,4349,3.15,504.11
5.01,22.58,4360,3.19,504.3
5.1,22.58,4413,3.22,503.83
5.18,22.58,4355,3.24,502.2
5.27,22.58,4416,3.25,500.87
5.36,22.58,4357,3.28,502.43
5.45,22.58,4367,3.24,503.17
5.54,22.58,4296,3.22,502.74
5.62,22.58,4357,3.19,503.66
5.71,22.58,4302,3.19,503.35
5.8,22.58,4355,3.19,502.93
5.89,22.58,4402,3.23,503.8
5.97,22.58,4326,3.24,502.72
6.06,22.58,4367,3.19,502.04
6.15,22.58,4367,3.22,501.62
6.24,22.58,4364,3.25,502.31
6.33,22.58,4390,3.24,503.03
6.41,22.58,4357,3.24,502.09
6.5,22.58,4337,3.22,503.17
6.59,22.58,4370,3.19,503.42
6.68,22.58,4364,3.2,502.42
6.77,22.58,4396,3.22,502.43
6.85,22.58,4399,3.22,501.37
6.94,22.58,4385,3.23,500.83
7.03,22.58,4370,3.22,502.09
7.12,22.58,4381,3.21,502.56
7.2,22.58,4318,3.19,502.82
7.29,22.58,4301,3.14,504.58
7.38,22.58,4372,3.12,503.71
7.47,22.58,4408,3.19,502.79
7.55,22.58,4428,3.22,501.24
7.64,22.58,4405,3.24,500.41
7.73,22.58,4390,3.21,502.19
7.82,22.58,4365,3.19,501.91
7.91,22.58,4361,3.19,503.99
8,22.58,4379,3.18,504.21
8.08,22.58,4354,3.2,502.74
8.17,22.58,4369,3.19,504
8.26,22.58,4405,3.21,503.8
8.35,22.58,4399,3.22,502.26
8.43,22.58,4402,3.22,502.86
8.52,22.58,4369,3.23,501.13
8.61,22.58,4361,3.22,501.71
8.7,22.58,4367,3.23,503.63
8.79,22.58,4408,3.24,503.24
8.87,22.58,4379,3.28,501.57
8.96,22.58,4312,3.23,503.49
9.05,22.58,4370,3.17,503.89
9.14,22.58,4318,3.17,502.8
9.23,22.58,4357,3.18,503.04
9.31,22.58,4396,3.21,501.74
9.4,22.58,4393,3.26,501.69
9.49,22.58,4393,3.27,502.51
9.58,22.58,4408,3.27,504.03
9.67,22.58,4405,3.27,504.19
9.75,22.58,4405,3.24,502.6
9.84,22.58,4396,3.22,502.38
9.93,22.58,4364,3.21,501.27
10.02,22.58,4384,3.19,501.4
10.1,22.58,4404,3.2,502.8
10.19,22.58,4396,3.22,502.95
10.28,22.58,4369,3.2,503.74
10.37,22.58,4376,3.19,500.76
10.46,22.58,4373,3.21,500.98
10.54,22.58,4364,3.19,503.17
10.63,22.58,4349,3.15,503.64
10.72,22.58,4324,3.16,502.54
10.81,22.58,4310,3.17,500.32
10.9,22.58,4344,3.16,500.63
10.98,22.58,4393,3.18,503.04
11.07,22.58,4364,3.21,503
11.16,22.58,4346,3.19,503.07
11.25,22.58,4379,3.19,503.52
11.34,22.58,4338,3.21,502.44
11.42,22.58,4358,3.2,502.74
11.51,22.58,4370,3.22,501.44
11.6,22.58,4376,3.23,500.57
11.69,22.58,4370,3.23,501.77
11.77,22.58,4360,3.22,502.56
11.86,22.58,4344,3.22,502.25
11.95,22.58,4335,3.2,502.27
12.04,22.58,4307,3.18,503.26
12.12,22.58,4286,3.16,503.04
12.21,22.58,4301,3.15,502.22
12.3,22.58,4346,3.17,501.57
12.39,22.58,4357,3.18,502.38
12.48,22.58,4376,3.19,503.96
12.56,22.58,4382,3.24,504.65
12.65,22.58,4344,3.26,502.35
12.74,22.58,4349,3.21,500.5
12.83,22.58,4318,3.16,500.7
12.92,22.58,4367,3.18,500.94
13,22.58,4343,3.2,501.16
13.09,22.58,4416,3.21,501.86
13.18,22.58,4341,3.23,502.01
13.27,22.58,4298,3.15,502.34
13.36,22.58,4360,3.12,501.68
13.44,22.58,4349,3.17,502.96
13.53,22.58,4378,3.18,504.05
13.62,22.58,4332,3.17,505.23
13.71,22.58,4382,3.18,503.38
13.8,22.58,4343,3.21,503.4
13.88,22.58,4301,3.19,504.4
13.97,22.58,4258,3.13,504.65
14.06,22.58,4294,3.11,502.79
14.15,22.58,4366,3.14,502.33
14.23,22.58,4364,3.21,503.88
14.32,22.58,4360,3.2,501.77
14.41,22.58,4307,3.19,502.47
14.5,22.58,4428,3.22,501.17
14.59,22.58,4405,3.25,500.55
14.67,22.58,4376,3.24,502
14.76,22.58,4402,3.23,501.26
14.85,22.58,4359,3.23,500.03
14.94,22.58,4364,3.21,501.41
15.03,22.58,4373,3.22,503.09
15.11,22.58,4399,3.25,504.18
15.2,22.58,4352,3.24,504.75
15.29,22.58,4348,3.2,503.94
15.38,22.58,4408,3.21,503.05
15.47,22.58,4379,3.23,502.98
15.55,22.58,4376,3.21,501.04
15.64,22.58,4434,3.24,501.77
15.73,22.58,4399,3.27,503.33
15.82,22.58,4352,3.23,500.82
15.91,22.58,4414,3.21,501.58
15.99,22.58,4402,3.25,501.71
16.08,22.58,4411,3.26,502.18
16.17,22.58,4461,3.29,503.95
16.26,22.58,4387,3.28,502.98
16.34,22.58,4367,3.21,501.2
16.43,22.58,4355,3.19,501.94
16.52,22.58,4310,3.19,501.53
16.61,22.58,4312,3.15,500.9
16.7,22.58,4357,3.16,500.36
16.78,22.58,4292,3.17,501.05
16.87,22.58,4284,3.12,502.24
16.96,22.58,4285,3.11,502.22
17.05,22.58,4318,3.12,501.13
17.13,22.58,4376,3.15,500.31
17.22,22.58,4358,3.21,500.28
17.31,22.58,4354,3.19,500.89
17.4,22.58,4393,3.19,502.23
17.49,22.58,4358,3.2,502.25
17.57,22.58,4335,3.17,501.26
17.66,22.58,4324,3.15,500.96
17.75,22.58,4393,3.17,502.39
17.84,22.58,4363,3.2,501.08
17.93,22.58,4353,3.2,499.89
18.01,22.58,4360,3.19,500.24
18.1,22.58,4402,3.2,499.53
18.19,22.58,4372,3.22,500.32
18.28,22.58,4402,3.23,502.24
18.37,22.58,4428,3.27,503.56
18.45,22.58,4428,3.28,502.19
18.54,22.58,4410,3.29,501.87
18.63,22.58,4385,3.27,500.68
18.72,22.58,4385,3.24,499.9
18.8,22.58,4338,3.23,500.6
18.89,22.58,4385,3.19,501.89
18.98,22.58,4402,3.23,500.57
19.07,22.58,4399,3.24,499.4
19.16,22.58,4408,3.25,500.09
19.24,22.58,4338,3.26,502.09
19.33,22.58,4301,3.2,503.35
19.42,22.58,4339,3.17,502.57
19.51,22.58,4382,3.18,501.02
19.6,22.58,4338,3.2,503.24
19.68,22.58,4346,3.21,502.5
19.77,22.58,4296,3.22,501.7
19.86,22.58,4312,3.15,502.19
19.95,22.58,4344,3.16,500.71
20.04,22.58,4337,3.2,501.95
20.12,22.58,4357,3.22,501.86
20.21,22.58,4362,3.22,500.92
20.3,22.58,4346,3.2,500.03
20.39,22.58,4402,3.21,499.21
20.48,22.58,4372,3.23,498.93
20.56,22.58,4332,3.22,500.87
20.65,22.58,4413,3.27,501.09
20.74,22.58,4387,3.3,500.84
20.83,22.58,4405,3.26,502.47
20.91,22.58,4396,3.27,501.3
21,22.58,4396,3.27,499.78
21.09,22.58,4370,3.25,499.34
21.18,22.58,4315,3.22,500.75
21.27,22.58,4318,3.15,501.64
21.35,22.58,4367,3.18,500.73
21.44,22.58,4304,3.2,501.14
21.53,22.58,4329,3.18,502.1
21.62,22.58,4367,3.22,501.8
21.71,22.58,4384,3.26,500.54
21.79,22.58,4370,3.28,500.83
21.88,22.58,4352,3.26,502.39
21.97,22.58,4349,3.23,502.43
22.06,22.58,4329,3.22,500.82
22.14,22.58,4342,3.22,500.61
22.23,22.58,4351,3.22,502.23
22.32,22.58,4318,3.23,502.98
22.41,22.58,4357,3.22,501.91
22.49,22.58,4304,3.23,500.32
22.58,22.58,4352,3.21,502.18
22.67,22.58,4338,3.23,501.81
22.76,22.58,4310,3.22,501.55
22.85,22.58,4360,3.21,502.2
22.94,22.58,4352,3.22,502.51
23.02,22.58,4379,3.26,500.17
23.11,22.58,4331,3.28,501.01
23.2,22.58,4338,3.24,500.09
23.29,22.58,4324,3.22,500.77
23.37,22.58,4372,3.2,501.13
23.46,22.58,4326,3.19,500.46
23.55,22.58,4367,3.2,499.88
23.64,22.58,4326,3.2,503.78
23.73,22.58,4312,3.17,503.37
23.81,22.58,4337,3.15,500.67
23.9,22.58,4315,3.15,501.79
23.99,22.58,4298,3.13,501.32
24.08,22.58,4248,3.08,500.13
24.17,22.58,4277,3.05,500.79
24.25,22.58,4261,3.05,501.76
24.34,22.58,4255,3.03,500.35
24.43,22.58,4343,3.09,501.21
24.52,22.58,4307,3.14,502.04
24.61,22.58,4384,3.15,499.14
24.69,22.58,4312,3.18,499.3
24.78,22.58,4309,3.14,500.32
24.87,22.58,4338,3.11,501.16
24.96,22.58,4332,3.14,500.24
25.04,22.58,4354,3.18,500.2
25.13,22.58,4382,3.18,500.68
25.22,22.58,4394,3.22,501.7
25.31,22.58,4387,3.25,500.88
25.4,22.58,4396,3.26,498.87
25.48,22.58,4341,3.22,499.67
25.57,22.58,4385,3.21,500.22
25.66,22.58,4364,3.24,500.22
25.75,22.58,4382,3.22,499.21
25.84,22.58,4411,3.24,499.48
25.92,22.58,4377,3.26,500.16
26.01,22.58,4379,3.23,501.23
26.1,22.58,4405,3.21,500.55
26.19,22.58,4355,3.2,501.34
26.28,22.58,4338,3.2,500.85
26.36,22.58,4321,3.17,501.07
26.45,22.58,4358,3.18,500.86
26.54,22.58,4340,3.2,501.53
26.63,22.58,4354,3.19,500.83
26.71,22.58,4405,3.23,499.9
26.8,22.58,4453,3.3,499.79
26.89,22.58,4414,3.33,500.33
26.98,22.58,4419,3.3,501.12
27.07,22.58,4361,3.27,501.16
27.15,22.58,4378,3.23,501.28
27.24,22.58,4379,3.22,500.29
27.33,22.58,4372,3.22,499.92
27.42,22.58,4343,3.22,501.07
27.51,22.58,4385,3.21,500.22
27.59,22.58,4396,3.24,500.4
27.68,22.58,4343,3.23,499.84
27.77,22.58,4346,3.18,499.02
27.86,22.58,4354,3.14,499.1
27.94,22.58,4393,3.12,502.47
28.03,22.58,4385,3.17,500.25
28.12,22.58,4461,3.26,499.79
28.21,22.58,4410,3.29,501.05
28.3,22.58,4389,3.24,500.49
28.38,22.58,4346,3.2,500.56
28.47,22.58,4364,3.19,500.98
28.56,22.58,4342,3.17,500.93
28.65,22.58,4385,3.18,502.32
28.74,22.58,4450,3.25,501.76
28.82,22.58,4434,3.32,500.92
28.91,22.58,4393,3.3,499.53
29,22.58,4434,3.25,499.43
29.09,22.58,4335,3.24,500.02
29.17,22.58,4318,3.18,500.16
29.26,22.58,4245,3.1,500
29.35,22.58,4324,3.09,499.88
29.44,22.58,4390,3.14,500.17
29.53,22.58,4336,3.17,501.46
29.61,22.58,4332,3.16,501.39
29.7,22.58,4324,3.15,500.79
29.79,22.58,4326,3.16,501.96
29.88,22.58,4290,3.15,501.94
29.97,22.58,4400,3.18,502.23
30.05,22.58,4355,3.25,502.52
30.14,22.58,4414,3.28,501.84
30.23,22.58,4390,3.29,501.19
30.32,22.58,4364,3.28,501.71
30.41,22.58,4411,3.27,501.01
30.49,22.58,4422,3.32,501.21
30.58,22.58,4373,3.32,502.15
30.67,22.58,4357,3.26,500.68
30.76,22.58,4385,3.24,501.46
30.85,22.58,4384,3.26,502.26
30.93,22.58,4367,3.27,500.92
31.02,22.58,4387,3.26,499.34
31.11,22.58,4384,3.24,500.58
31.2,22.58,4361,3.25,499.51
31.28,22.58,4367,3.28,498.77
31.37,22.58,4391,3.28,499.19
31.46,22.58,4388,3.31,497.73
31.55,22.58,4426,3.35,497.25
31.64,22.58,4338,3.34,497.93
31.72,22.58,4318,3.27,497.63
31.81,22.58,4414,3.26,498.24
31.9,22.58,4376,3.31,498.01
31.99,22.58,4347,3.26,497.72
32.08,22.58,4402,3.22,499.18
32.16,22.58,4370,3.24,500.75
32.25,22.58,4352,3.23,500.98
32.34,22.58,4281,3.17,499.75
32.43,22.58,4357,3.16,500.04
32.52,22.58,4382,3.23,499.53
32.6,22.58,4422,3.26,500.14
32.69,22.58,4355,3.26,499.61
32.78,22.58,4358,3.24,499.38
32.87,22.58,4334,3.19,499.27
32.96,22.58,4335,3.17,499.72
33.04,22.58,4364,3.16,498.53
33.13,22.58,4370,3.17,499.32
33.22,22.58,4357,3.18,500.91
33.31,22.58,4399,3.18,499.31
33.39,22.58,4443,3.25,496.7
33.48,22.58,4428,3.28,499.24
33.57,22.58,4390,3.26,500.98
33.66,22.58,4346,3.21,500.53
33.74,22.58,4405,3.2,500.72
33.83,22.58,4326,3.19,500.6
33.92,22.58,4355,3.16,499.37
34.01,22.58,4393,3.18,499.21
34.1,22.58,4416,3.22,501.14
34.18,22.58,4390,3.23,501.12
34.27,22.58,4417,3.22,500
34.36,22.58,4382,3.22,501.73
34.45,22.58,4390,3.21,500
34.54,22.58,4340,3.22,498.75
34.62,22.58,4341,3.22,498.32
34.71,22.58,4385,3.21,499.52
34.8,22.58,4431,3.24,499.91
34.89,22.58,4385,3.25,501.11
34.98,22.58,4379,3.23,500.35
35.06,22.58,4421,3.24,499.56
35.15,22.58,4431,3.27,499.3
35.24,22.58,4393,3.29,499.77
35.33,22.58,4382,3.27,500.19
35.42,22.58,4340,3.23,498.76
35.5,22.58,4405,3.22,499.18
35.59,22.58,4353,3.24,499.05
35.68,22.58,4343,3.2,499.05
35.77,22.58,4329,3.17,500.29
35.86,22.58,4257,3.14,498.25
35.94,22.58,4344,3.11,498.85
36.03,22.58,4387,3.17,499.11
36.12,22.58,4396,3.24,499.95
36.21,22.58,4355,3.25,499.56
36.29,22.58,4360,3.23,498.26
36.38,22.58,4360,3.22,497.25
36.47,22.58,4379,3.19,498.07
36.56,22.58,4373,3.2,499.9
36.65,22.58,4373,3.21,501.24
36.73,22.58,4340,3.18,500.99
36.82,22.58,4393,3.19,499.19
36.91,22.58,4379,3.23,497.18
37,22.58,4390,3.2,498.16
37.09,22.58,4372,3.19,498.89
37.17,22.58,4428,3.24,498.13
37.26,22.58,4416,3.31,498.32
37.35,22.58,4396,3.31,499
37.44,22.58,4396,3.28,499.15
37.53,22.58,4390,3.26,498.36
37.61,22.58,4370,3.25,496.45
37.7,22.58,4350,3.25,498.1
37.79,22.58,4355,3.22,499.18
37.88,22.58,4390,3.2,498.2
37.96,22.58,4373,3.24,498.04
38.05,22.58,4370,3.27,498.39
38.14,22.58,4355,3.26,498.72
38.23,22.58,4358,3.25,498.7
38.31,22.58,4381,3.27,498.71
38.4,22.58,4405,3.27,498.86
38.49,22.58,4459,3.28,499.16
38.58,22.58,4446,3.31,498.83
38.67,22.58,4440,3.31,499.82
38.75,22.58,4419,3.31,498.81
38.84,22.58,4399,3.29,497.42
38.93,22.58,4370,3.28,497.25
39.02,22.58,4367,3.26,496.97
39.11,22.58,4369,3.25,499.68
39.19,22.58,4341,3.25,500.62
39.28,22.58,4390,3.24,498.54
39.37,22.58,4443,3.28,497.09
39.46,22.58,4443,3.32,497.25
39.55,22.58,4417,3.3,497.67
39.63,22.58,4382,3.29,498.39
39.72,22.58,4373,3.26,499.02
39.81,22.58,4358,3.26,500.13
39.9,22.58,4349,3.26,498.74
39.98,22.58,4405,3.27,497.31
40.07,22.58,4428,3.3,496.7
40.16,22.58,4352,3.26,497.59
40.25,22.58,4355,3.17,497.95
40.34,22.58,4407,3.21,499.62
40.42,22.58,4402,3.27,498.81
40.51,22.58,4396,3.28,497.57
40.6,22.58,4411,3.3,497.19
40.69,22.58,4379,3.3,499.16
40.78,22.58,4402,3.29,501.36
40.86,22.58,4399,3.31,500.29
40.95,22.58,4373,3.3,498.46
41.04,22.58,4352,3.26,500
41.13,22.58,4349,3.24,499.56
41.22,22.58,4301,3.23,498.58
41.3,22.58,4307,3.23,499.23
41.39,22.58,4332,3.24,499.26
41.48,22.58,4365,3.24,499.67
41.57,22.58,4326,3.27,499.2
41.66,22.58,4357,3.25,500.03
41.74,22.58,4386,3.26,499.3
41.83,22.58,4373,3.3,498.95
41.92,22.58,4387,3.34,499.77
42.01,22.58,4346,3.3,499.67
42.1,22.58,4349,3.27,500.19
42.18,22.58,4294,3.24,500.63
42.27,22.58,4367,3.21,499.22
42.36,22.58,4378,3.24,499.18
42.45,22.58,4332,3.22,498.89
42.53,22.58,4352,3.21,500
42.62,22.58,4365,3.23,499.49
42.71,22.58,4332,3.24,499.5
42.8,22.58,4352,3.23,498.76
42.88,22.58,4358,3.25,498.02
42.97,22.58,4390,3.27,497.96
43.06,22.58,4341,3.26,496.67
43.15,22.58,4332,3.24,495.52
43.24,22.58,4318,3.22,496.93
43.33,22.58,4332,3.22,496.76
43.41,22.58,4357,3.23,497.19
43.5,22.58,4352,3.23,498.95
43.59,22.58,4382,3.24,498.92
43.68,22.58,4373,3.26,498.88
43.76,22.58,4376,3.26,497.82
43.85,22.58,4365,3.27,498.37
43.94,22.58,4373,3.27,498.97
44.03,22.58,4332,3.24,498.51
44.12,22.58,4332,3.2,496.29
44.2,22.58,4381,3.2,497.18
44.29,29.03,4358,3.22,497.75
44.38,29.03,4428,3.26,496.21
44.47,29.03,4604,3.41,497.69
44.56,29.03,4726,3.65,497.5
44.64,29.03,4826,3.8,497.06
44.73,29.03,4879,3.92,499.02
44.82,29.03,4871,3.98,499.28
44.91,29.03,4833,3.96,499.31
44.99,29.03,4837,3.96,498.46
45.08,29.03,4840,3.97,497.21
45.17,29.03,4826,3.97,497.68
45.26,29.03,4840,3.97,499.34
45.35,29.03,4846,4,499.37
45.43,29.03,4868,4.02,499.62
45.52,29.03,4894,4.06,498.31
45.61,29.03,4864,4.06,498.52
45.7,29.03,4850,4.03,497.99
45.79,29.03,4875,4.02,496.67
45.87,29.03,4878,4.02,497.82
45.96,29.03,4829,3.99,498.23
46.05,29.03,4854,3.97,494.77
46.14,29.03,4860,4.01,494.01
46.23,29.03,4868,4.02,495.13
46.31,29.03,4879,4.02,495.4
46.4,29.03,4893,4.02,497.15
46.49,29.03,4882,4.02,497.75
46.58,29.03,4885,4.05,497.44
46.67,29.03,4907,4.06,496
46.75,29.03,4829,4.05,495.82
46.84,29.03,4861,4.03,497.2
46.93,29.03,4864,4.05,497.09
47.02,29.03,4833,4.04,498.3
47.1,29.03,4883,4,497.01
47.19,29.03,4882,4.03,495.98
47.28,29.03,4843,4.03,497.35
47.37,29.03,4822,4,498.05
47.46,29.03,4823,3.98,496.68
47.54,29.03,4904,3.99,496.17
47.63,29.03,4851,4.04,496.78
47.72,29.03,4869,4.04,497.67
47.81,29.03,4854,4.02,496.42
47.9,29.03,4868,4.01,495.19
47.98,29.03,4882,4.01,495.06
48.07,29.03,4851,4.02,496.19
48.16,29.03,4866,3.99,496.8
48.25,29.03,4850,3.99,496.6
48.33,29.03,4907,4.02,496.26
48.42,29.03,4908,4.06,497.18
48.51,29.03,4897,4.05,497.48
48.6,29.03,4893,4.03,496.87
48.69,29.03,4872,4.04,496.34
48.77,29.03,4868,4.03,497.09
48.86,29.03,4920,4.04,498.38
48.95,29.03,4872,4.05,498.82
49.04,29.03,4879,4.02,498.22
49.13,29.03,4858,4.05,497.67
49.21,29.03,4872,4.04,497.15
49.3,29.03,4840,4.02,496.65
49.39,29.03,4857,4.01,496.27
49.48,29.03,4864,4.02,496.4
49.56,29.03,4847,4.03,497.91
49.65,29.03,4865,4.05,498.29
49.74,29.03,4861,4.05,496.68
49.83,29.03,4872,4.05,497.21
49.92,29.03,4876,4.05,496.81
50,29.03,4890,4.05,495.82
50.09,29.03,4854,4.04,496.84
50.18,29.03,4836,4.02,496.18
50.27,29.03,4833,4,495
50.36,29.03,4783,3.98,495.6
50.44,29.03,4850,3.98,496.5
50.53,29.03,4882,4.04,495.97
50.62,29.03,4920,4.07,494.68
50.71,29.03,4952,4.12,495.6
50.8,29.03,4885,4.14,494.19
50.88,29.03,4875,4.08,495
50.97,29.03,4835,4.03,496.74
51.06,29.03,4843,4.01,496.93
51.15,29.03,4840,4.01,497.16
51.23,29.03,4889,4.01,498.54
51.32,29.03,4836,4,499.67
51.41,29.03,4868,3.99,496.75
51.5,29.03,4872,4.02,496.11
51.59,29.03,4856,4.06,495.83
51.67,29.03,4882,4.07,496.74
51.76,29.03,4871,4.06,495.9
51.85,29.03,4879,4.06,495.95
51.94,29.03,4843,4.04,496.61
52.03,29.03,4864,4.02,495.15
52.11,29.03,4919,4.07,496.28
52.2,29.03,4886,4.1,497.72
52.29,29.03,4843,4.05,496.01
52.38,29.03,4829,4,496.68
52.47,29.03,4864,3.98,495.99
52.55,29.03,4787,3.95,496.35
52.64,29.03,4840,3.92,495.38
52.73,29.03,4846,3.96,496.29
52.82,29.03,4861,3.98,496.19
52.9,29.03,4875,4,496.8
52.99,29.03,4843,4.02,498.09
53.08,29.03,4889,4.01,497.78
53.17,29.03,4876,4.01,498.16
53.26,29.03,4868,4.02,496.3
53.34,29.03,4893,4.02,495.5
53.43,29.03,4886,4.02,496.42
53.52,29.03,4854,3.99,495.53
53.61,29.03,4868,3.98,495.53
53.7,29.03,4847,4.01,495.34
53.78,29.03,4829,3.98,495.29
53.87,29.03,4889,3.99,495.44
53.96,29.03,4856,4.03,496.09
54.05,29.03,4893,4.05,495.61
54.13,29.03,4850,4.05,494.65
54.22,29.03,4825,3.99,494.9
54.31,29.03,4843,3.96,495.58
54.4,29.03,4822,3.97,496.73
54.49,29.03,4819,3.97,498.01
54.57,29.03,4822,3.95,496.19
54.66,29.03,4822,3.98,494.83
54.75,29.03,4794,3.99,495.08
54.84,29.03,4781,3.97,496.64
54.93,29.03,4847,3.97,497.34
55.01,29.03,4840,4,497.49
55.1,29.03,4847,4.03,498.1
55.19,29.03,4875,4.05,497.23
55.28,29.03,4854,4.05,497.47
55.37,29.03,4819,4.01,499.39
55.45,29.03,4811,4,498.34
55.54,29.03,4787,4,496.96
55.63,29.03,4811,3.97,496.74
55.72,29.03,4815,3.97,497.47
55.8,29.03,4773,3.97,495.83
55.89,29.03,4763,3.92,495.95
55.98,29.03,4811,3.9,495.47
56.07,29.03,4836,3.96,496.08
56.16,29.03,4829,3.99,495.85
56.24,29.03,4811,3.98,495.82
56.33,29.03,4804,3.96,496.79
56.42,29.03,4790,3.95,497.01
56.51,29.03,4811,3.94,495.58
56.6,29.03,4818,3.94,497.37
56.68,29.03,4822,3.95,497.54
56.77,29.03,4844,3.98,497.25
56.86,29.03,4843,4.01,497.11
56.95,29.03,4850,4,496.9
57.04,29.03,4882,4.01,496.97
57.12,29.03,4864,4.02,496.23
57.21,29.03,4850,3.99,497.4
57.3,29.03,4861,3.98,498.2
57.39,29.03,4872,3.98,497.02
57.47,29.03,4843,3.99,496.42
57.56,29.03,4900,4,496.49
57.65,29.03,4853,4.01,497.6
57.74,29.03,4885,4,497.41
57.83,29.03,4873,4.01,496.58
57.91,29.03,4843,4.01,495.57
58,29.03,4907,4.02,493.88
58.09,29.03,4888,4.04,495.16
58.18,29.03,4886,4.03,496.57
58.27,29.03,4882,4.03,494.94
58.35,29.03,4890,4.03,496.01
58.44,29.03,4847,4.01,497.82
58.53,29.03,4890,4,498.2
58.62,29.03,4876,4.01,496.61
58.71,29.03,4870,4.01,495.7
58.79,29.03,4819,3.95,496.99
58.88,29.03,4800,3.94,496.9
58.97,29.03,4879,3.96,496.41
59.06,29.03,4853,4,496.24
59.14,29.03,4854,3.99,496.65
59.23,29.03,4922,4.01,495.69
59.32,29.03,4892,4.06,495.47
59.41,29.03,4861,4.05,496.61
59.5,29.03,4872,4.03,496.31
59.58,29.03,4886,4.03,495.79
59.67,29.03,4889,4.04,496.01
59.76,29.03,4889,4.05,495.7
59.85,29.03,4911,4.03,494.35
59.93,29.03,4864,4.03,495.09
60.02,29.03,4847,3.97,494.55
60.11,29.03,4857,3.96,493.78
60.2,29.03,4882,3.99,495.69
60.29,29.03,4882,4,496.79
60.37,29.03,4861,4,495.87
60.46,29.03,4868,4,496.69
60.55,29.03,4868,4.01,495.08
60.64,29.03,4854,4,494.23
60.73,29.03,4911,4.02,494.3
60.81,29.03,4897,4.07,495.3
60.9,29.03,4865,4.07,495.06
60.99,29.03,4836,4.03,496.18
61.08,29.03,4836,3.97,495.63
61.17,29.03,4843,3.97,495.57
61.25,29.03,4836,3.98,495.73
61.34,29.03,4836,3.98,494.59
61.43,29.03,4857,4.01,493.92
61.52,29.03,4896,4.03,494.46
61.61,29.03,4911,4.07,494.8
61.69,29.03,4930,4.12,495.46
61.78,29.03,4904,4.1,493.51
61.87,29.03,4854,4.02,494.39
61.96,29.03,4840,4,495.82
62.04,29.03,4815,3.98,495.39
62.13,29.03,4787,3.94,495.06
62.22,29.03,4792,3.91,493.37
62.31,29.03,4804,3.93,493.98
62.4,29.03,4846,3.95,495.33
62.48,29.03,4872,4,496.45
62.57,29.03,4907,4.02,495.66
62.66,29.03,4904,4.05,494.73
62.75,29.03,4889,4.06,496.4
62.84,29.03,4877,4.03,496.66
62.92,29.03,4843,4,494.48
63.01,29.03,4879,3.99,493.86
63.1,29.03,4886,4.02,493.71
63.19,29.03,4919,4.04,494.78
63.28,29.03,4923,4.08,495.95
63.36,29.03,4944,4.09,495.66
63.45,29.03,4970,4.11,496.04
63.54,29.03,4966,4.16,496.69
63.63,29.03,4937,4.16,496.1
63.72,29.03,4930,4.12,495.17
63.8,29.03,4919,4.09,494.59
63.89,29.03,4900,4.07,494.77
63.98,29.03,4886,4.06,495.92
64.07,29.03,4882,4.04,496.35
64.15,29.03,4879,4.04,495.6
64.24,29.03,4861,4.04,495.67
64.33,29.03,4850,4.01,495.85
64.42,29.03,4854,4,494.31
64.51,29.03,4826,4.01,496.12
64.59,29.03,4822,4,498.03
64.68,29.03,4843,3.98,497.06
64.77,29.03,4896,4.01,497.28
64.86,29.03,4879,4.05,497.57
64.94,29.03,4879,4.02,496.72
